ShopMemberId,NAPL_1,NAPL_2,NAPL_3
GO1uGHzZx2KXJZBx1o70+7kU14GKPQ8d0VcVQfCCYD8=,R,R,A
K9dQ3XvYF4rKQqwWCd4NPdCN43MRMiQ1IpDGXnwChyw=,R,R,A
G0i+GYcmL1ZMsQYnDMskk2r+Yh2RtxEY46En1IkjJUg=,R,R,A
O3F6Cvit+QENODQKH7M55u/HvUH22Zdfzo2WfGLUplY=,P,P,A
uGuayW5HlrL969Lwix7rAi4D6vQAwRp7tK5POB5h1B0=,R,R,A
8Q1NZNuEsOxDTtFaO4jd+gtV4Q9BVJbjqUtsvR01PMg=,R,S,A
ATNQyNtIGLN24V7Ks5wiY3V59tAxX/6cPPygrh2V2ak=,A,A,A
ocqLsIx1cuqUt4Y6gilrg/ULWM37SsVKvqhXeLyuSrY=,A,A,A
99BexL/NdpWLw9jB/IlfmZj0SWgiOhhtQL7aNVuTTsI=,R,L,A
EOhVBQPzvdXEDdlMvd0aTQniTSce6mmi9QNvF3wnQmU=,R,R,A
HSk9ugVyF42iKypn+LVZcbhuhTp3FsRKfausoyZiKyI=,R,S,A
fAcsoNOFS1XdNUJ5eTV415dzn7mBcEmyfTqc/Uv+BUk=,P,S,A
gSOomkd/47bgUBhneOkU8tljsmZ9c+0DMEh5kr0yfsM=,R,R,A
myV9hJxIcHodNd6y0Qfxc6aS2+iJjuefu95uVbXDopY=,R,R,A
6tl40B/C4KX1TUGA5vjV79ghA4+BpY0ffchQcoV93II=,R,R,A
c/khHERKxaR9p0yKhSHAp5bA13XgLV0FVqkztvKgLrU=,R,L,A
Hd32OVWgUb/ul/F0JLWhoppNcRG7A1UygxgFvr8BaWM=,R,R,A
b7XkHFVnvqd22UAja4ZpB4zcCtNSi6tOPBsZ2anQpws=,R,L,A
cswuE9Q34PTMxV1MWzTYuu83UREqvoi1VArXjKQN274=,P,P,A
Ye0A5en2/j3W4wRavUibY9w/VI2tI4PyL7TfJpWkmCo=,L,S,A
nH9FZg5r5uq0n4TYX62ig4zT9Dp00BFmG9WfCN4rOJs=,R,L,A
M0Ux1Sfm9ypk9UESSAU/pz8dIs4gTTblKT8WmoxvxDg=,R,R,A
3UYYDQzDOqXWwaGd5UDAngFYJik6cYvajvY13UQe7Gw=,L,S,A
1ZG6WM4m8aianxCo2KnrdNiIgC+HJLuqccpGB2Pu3lY=,R,L,A
tJE2o8UaewNyg2GhWl7gSQrTYaZwf4zcytPO4Red0a8=,P,S,A
fmzYwOQtoEVIP75xoiFeHrwbnfnfO4hNv+E8cmXjCes=,R,R,A
VQlhaPuMILAeM8kFPopa6hD4miqnxGk5xnjsTgFHo+E=,L,L,A
FjrQTLtbjieOixQDJ6yugIOBUsUZvT1zX1+H4Q1eGiA=,R,R,A
x2n81moo1q1jU6Ef7Tjk1OkJAiWiyOw0c+lG2CFDz4k=,A,A,A
iz7zA6BGYVTAutz8zGjok7eM2DjTNiqEGrUw1Mi2SY4=,S,S,A
hMnKrpST5fXPLdZZc5KPqYA91cYbzB2zsyo4k+V95XI=,R,R,A
hKuR5UC+6/u/s5sD50ScTQSsQbmLt9eOlN16RoxH5Cc=,R,R,A
naxb4OjgkSufqtx60FJcenuEecyldDCJEhwP0Kvmzak=,R,R,A
YLNXm58NoF17qZQV66RjZTbsKTddBPRz5WFw49DyEjg=,R,R,A
Xad49d/WckrH1RS6kfA/zXyBITMosniEyxxe9cRK2HY=,R,R,A
bzxr51Ynj4oa2ab9poTBUOolYmImzj+gKUp002mv+C0=,R,R,A
zZXivoM81gWv1rAP3QNkiV3y+BxaFWdSZ6I+v+pMkBk=,R,R,A
D+CiCrMs+wbN3aXH3XwGRbnUsdcFtQfFZ4ZdM1CpsN8=,R,R,A
wqjHDLEqyGELsdNTCrcgljWqQnLRt7A0VOooGa4oDP4=,R,R,A
XJPq+P6NqAFrTBq+VoOseX+8HSXOEXLUjKC603YARm8=,R,N,A
KMiF6zGuTXxiDKSKTH8jxQlQhMrqzI/ps7OEHpwHDwI=,P,P,A
WfLIE76uLW9rZba6XqeHTNZEBYDummxFJIBJ0t+N3Dk=,R,P,A
VqtW2aBhltCHfx/CaK+yQi/U2QoTvbfJba7INXVfeOg=,R,R,A
t7sTXnrSFlId3lzWJ693M5uIuBREmdm1MJ/pcU5+FHY=,R,L,A
4WlUuTjOx7x4slxtVyMi0vC0p2m6CuvNyYtBUeQ1Ivw=,R,R,A
+xg+omfzibov+Vd1P0g8H77RyvICicG0b7nAgHAc7w8=,R,R,A
f/8wBmMWkhGeJ8FJQvSsML4gUazoJj94BjQLrci8j78=,P,P,A
E0zoKbJ3alL2GLnUNiOQZwrbt/usURDiW4pYJ2iMcBw=,R,R,A
fcQHULC3buk4NcYf45r6JW9ETRCE/r+mTZn5dnCgfzw=,A,P,A
44yT1V/uSQUYFIL8VZS2D6l8Ko2rp5uI7v/1YG3uejY=,S,S,A
qcnkEfVkPrTMXAhxyljOk//UCcJZAhPwKIiFlcUz5FA=,R,R,A
1camCcUXcgdE93Hv6nxcgu6V+IKvi7ctjeLt/SQ8J1A=,R,R,A
AwQw1nhQ01F46ulcEtCO0DE+ArGUuPpuUrtndeZnt2w=,R,R,A
GxRyQeJGZzdvngvJ2sQADulG1ZUQ2uVGtmrCRFEhglc=,R,R,A
LI8jkyxX/7tpPh062CUTmofImxogER4RIIMuGkYyMy4=,R,R,A
2aLb0l2Fka/VPqdZ6EiqoFWP7iCiSF2EhT5x6qkW4K0=,L,S,A
9NSl5D0UVjZ/QVckabtEZbEG3gtzn2Qg2QPcYstaviU=,S,P,A
vwasq85f/SyPt/QxafVo7wxunwLuuZjBLrTuoFe9/4E=,R,R,A
PJH3fan9pR6HC4qccr0gP3mPmuhdSOp6iv424Ydmf18=,L,S,A
BpJPV6fSPPmE5iE8Kd38+Em2ChJv3CCTMPklwBJsc9A=,P,S,A
gPxu6lUFmuOcEP/IFkwupLDJ8qjhZUFbxA2NiKU3JsM=,R,R,A
BQEX3DQaCPTaU6Ba4+1OQ0aEcl5qSLuh8HKpjnyncl0=,N,P,A
z/NifAqwBKHMoBHitO7dTtcxrzsAUnWAWL79BL/Y3UE=,L,S,A
/8ljhU2go5CQo2K8Lu8MM0P790ELvQsLgUvjyB2u0jk=,P,S,A
6iNg/HozeX6XsOFy3Xw6SYxLfAw0U39QC6GOWfwhSbc=,N,P,A
sTVRFUAVy8EiE+feU1jVl+gL2dRljML9TQd6PdxHR6o=,P,S,A
tUf10xPJ1Mwtg5KIhWy5F5ddRlfKX+TyCR9ZbalfElQ=,R,R,A
PaaupZMVcgjPFZ4b2+Tc9p9WAE4UEiwMjBSsQVZg5uc=,P,P,A
QI3uu/V70r3OUzFLxAxg4hMwhuhMJwmZexMin4SCn1Y=,A,A,A
x0Sjtgv8yihNVEOKrcFU+634Ra+VMaoite6jU33LaDQ=,P,A,A
nwUAk66GrTLDdqD3pVRV6BzXUMqHXadmD4pd8G34b6I=,P,P,A
VczSE76D9aySCfUtAD+VETUV+a09zieopTSFYuMdKkc=,P,P,A
RrFqxKpWtzdxJ7mSwMh9OtCx29rxmWU3eZ+p2JnWfJg=,R,R,A
U5qRDKVcgBgQqzIqfGVoSYm1roFn+7YpMqQN/9Ty/+U=,R,R,A
2uVOD4kK1CyD1vwmmllGM3/mNUe5lQ84klzNj0WS2sM=,R,R,A
iRjWONLwy+BTLsqJPfn470gML4KjZ3fBgQPyXsNJodg=,P,S,A
umehEAjjpIQFP8I2n/rZEYhHpqGCduC/HfOOO+LXo+Q=,R,R,A
L5YUhJH/2Kl8vVNjX9/XRazc9erymI4AlfwRK18h0QQ=,R,R,A
tX7sOs3iJNy+KOTg5Ju/srY4RgzRwz2n7+OZaJZGfOs=,R,R,A
z/RTWIo2RsJlKbCtihU0S0DxwCFi7xInd+AezSqHts8=,R,R,A
3Zvpcz3XpozYozl1t5n1AIU9sIkKS4JwJD0wTdUvVwk=,R,N,A
AzoAZWb7Imum7wOeNsQ+K1nkiICjVjMV7loNugz0dv4=,N,S,A
DRGx+qYgGyhXt073/WwFkUplH61QK9p53x9//jpVgfM=,S,S,A
HBE1pGputbJMYzgwqOf5lkE+yozXCdVZcKtriG3I18Q=,L,S,A
b2hyzdqrdRoprUzt02QRWtZ9x3wwPBi31soqcSmwlUM=,R,R,A
3PLXYE5gPUXUx84bNL0md/5CeOrmtcinugJqZzZLnDE=,S,S,A
gvHVcsXNlA3Pt/NMYkBt1z+rN/h4zO+NmRmN/Np31D4=,S,S,A
X1nIBGhy7R6mwjmQ3dZDBGab6nStz4FOtG7+BF2TXdg=,R,R,A
ChbKrSYgKVQFwbLcYPDR4A0+uT0KWZqzdgot3lEheX8=,R,R,A
aiI3poTV9IaS4Oue+MWVwdWSMYF/MP5bL7ixbF6elGs=,S,S,A
yphjYyg4klr1FN33orDjagfiZVnHIgPZb1NDNcICF/k=,R,R,A
Nir2anoYZstwu4TxJcZ/70YXf3RnpkYccYveOePFTQI=,S,S,A
Hff8ytLNhKPGxN0386k25OzpJWGlkgOaKq8P9o/fghQ=,R,R,A
iDb9e6K2gZ9MP8Yl8mzcpuy0R7NOHgQqvO6qtM8UeDY=,A,A,A
nisNuymLvaT/WINQImH6f2o98g2ek82ngxvVfKtix0A=,A,P,A
crOlDGivQtAXSwSOXhXbltFtnT06x0vlQT50FhfQSjA=,R,R,A
ag0xtIhPWo/Nx5Vcxnph8CCbzcAFHA8vcJI5YJ7OrNY=,R,R,A
UFxxI/6ohl6PD+zl86WK7dR9Rgzdj3in2GWt57zzZKY=,L,S,A
X2dOAVL0V6KUo1TW89BMqJTuUakVI830PEbBKUd/nY8=,L,S,A
FjhBS4n6XYEAW0g2Mn6N7eBVgS8Wz35J3Moccdp8Rz4=,R,R,A
TCJCUiU7k+RTQ89Mb44ZSh2bh6dHkgtNpHtUl/1Tsxs=,P,P,A
X/CiyWlYcS1lBX2d154J9STvRzV3PeKcQm6UIpYOiZE=,R,R,A
ze79YR9jwz2pMK7nMkaeQ1FhiT2dhI1B3cqgBi9bUH4=,S,S,A
PGXrwvHdA/gAXUL3FnkLF64CA5KXcNP/9kkHlWEvwqU=,R,R,A
I6Sd57BwYwkvVy9Lpqt5lJHXF8sii2Ve6ZaSFP6zjWM=,R,R,A
X3NsRDFJ/vp9/muFX5UpKGO0Ea8xhCeb6n8AioJkgV8=,R,N,A
wQ4Y64VOFUr7dwgOuYusRjoVodcrLXB8zv9ioshIbD8=,L,S,A
Thw5EwObMKzmrAaOYd6gJXtuQ+Bk0ZPrdFSHO+cuJGg=,A,S,A
1/CRFtma3/vuw82twyITa3C+bj/Aq/HX1o9gineNEOo=,S,S,A
VUdhRzVQR/zWOBWCC4OZkBpV4EQ/b2si0EA0jB9koA8=,R,R,A
xHuT+RRulGdkLgFrhFhRITewkJ1dJKL+ewST0gHoQms=,L,S,A
DKznJVdaEGALYlLNXh7URBi+Bv/U0j4m4wuLa4QRjQs=,R,L,A
bHsl+q2DXQsuL1z/HBaBiVulqpHU9hFk7VLymHjuXSg=,R,R,A
oYXMl9v+gNjYg+DjiTSXPGQ0uvMlGnp65Ahd6x9t75Y=,L,S,A
zR07V85SvI+o3n0H+ghFF4GiLiCyRPDYXjL5HjSv09Y=,R,R,A
h/s4//1COBwAKTb4Yfc4Ab4ImxhuOHdVey6/ZY3RpnI=,R,R,A
va8GJtp0XUjQmxeXWh+ydY+sL/Qe1vPaGazb+nCNwMQ=,A,P,A
q3ytt2+S+y00BhiRi1LJYe0V2w5mLlGRpGm4PJYpqtM=,R,R,A
+sqDcPTCgDRWtOW7L8mEuZxkEqusTb1Rkrs71uRj6C0=,R,R,A
wH/hqHVrBBBfzeWTYNoicIqfcEEvn8QB6Hel1vFksvk=,P,P,A
xDxq7Us0BEfMydPgjGbvb7P3PCbuibisXyXtXIoLxEI=,R,R,A
radxqz/DEhARlIbHonX0Py5T0d9YqjfAc1PPBNRAb4c=,A,A,A
X4n4DxzHNeLNKazDmx2N5MuYYHV2ziUMzzxbdX+RXOY=,R,R,A
3NKURygAFNM7UqCCWqLwUd7tDhTMfE6P7UIPgdEG9Fs=,R,R,A
AXmBrXUOtC+4N4+PM0aJJv4lCVSZybuaF6PGJ7lpfgE=,R,R,A
euVtOnsS46RaqEsHCs2jJVsokXUPjW/jazkrGRVCUh4=,R,S,A
mhUj7KI+9VnxYEe25R+mggxWhM2RyHZVo3zXKx+j8Po=,P,S,A
2VFHnSJWRWYdwbBAO/QHTQ3+OYBzrzOrgb9HoCrnnO4=,R,R,A
KMiF6zGuTXxiDKSKTH8jxZ9arUr21LU0dNpVWzvqHz4=,A,P,A
hkgVN+IRLy3eDDqUvszPDanWGBYWRHDJkp5cvXfsCDA=,P,S,A
ocqLsIx1cuqUt4Y6gilrg8jZCjUtOPMAnxRWXoDEyFM=,P,S,A
O7NgVWEVfH/xaTcvmZcFgaTqpAZF7nBqIxfEN+Ba0So=,A,A,A
FGoKREZ98e7nao0Tt2/MED7mK51x9Wqkg1AHeRp3v6A=,P,S,A
uGuayW5HlrL969Lwix7rAvgx6u+3jJV0J4N1OLkdglg=,A,P,A
ZxjcjOf2WLCP8utt+/UKU+xal/iKrHSJtsLpM7fRFEE=,R,L,A
tTAALPHP2HjKxDnv3rAalDdpEgVJei73GzKSdENXB7Q=,S,S,A
YhKE6j+mNGfg4F/rY21F0UsDQ//ixQTbKlQgKXYTtsc=,S,S,A
4wYGRaQXxHIVEZy9P45d2coFxQzqdLHq+fDrWur3aTY=,R,R,A
v5Uo6u+kW+OXNBZdqZ0CiNfbJCy91ZJRM+FRTBRd8Y4=,L,S,A
eBGSrHsG0GMNTOsWZeDauT5NxBtCukgMoi/B88Rt2CA=,R,R,A
0EaB9DMABI+P7Sdr1lOhHBmul941e4iO+nmYjKkUDp4=,N,S,A
t4OKpCutRck0Ylkpg3AreuVtEqUXFf4Pciy2HPtzTCY=,R,N,A
akPoI15yHpSw4e5LyNcuRo+CgCDe+UnbiRkiAT80pOg=,R,R,A
MA2jbOaCDsWaVS+YUzLbZj0N38nBG3GWUWpMIvLihgM=,P,S,A
EogcQUAgOVmWTR3GVa8RUHyJt4D4P2mvxPprMMB+i8g=,N,S,A
tnZWCwMFvZZ8md10yCxSul82BhyHUjRfxotyO9K1tPw=,A,A,A
Femls6ZrSM/Gl474V9HIfb4UHuwgfARMdpKscMZU1lU=,P,P,A
YAbAb1z9JcFBz2FZM513fOzDpotOgAJlYHqLGsxMNKQ=,S,A,A
8t2hwMHYa/O+Zm/TcKqccKdL8CSgWECcDOsCJ1jDikA=,R,R,A
osM55KK452xAl1zHc5bFdHGGA34UwqiFhBB3N3JqPqc=,P,A,A
U/2WGTOM5ptJ0MQ/vB4mO7pWjwrR/coNCb+BJBEc2cc=,P,S,A
uG8n/+9fXQ6Vqput7qnWVD9BKQ/ps7mJP2kFGfAFVBA=,R,R,A
PaaupZMVcgjPFZ4b2+Tc9hOdl9vA9e5gfijM7Settnk=,L,S,A
eNcuuCu88vhUzFc1tkKVspHZcmW0ukG9R9T8VGz1d40=,R,R,A
p/rI2dEvJelhbn+iKiJPpYB6NxqFr788IEzWLSbVeLE=,R,L,A
OfrT3pI/sqNtIn68FNM7U2sm4E0RXj4nR/8wimAI/uE=,R,N,A
o7oEw5vjiyWWgTppwxk2vx2bXqfenMA8Ia5riWjh/pM=,A,P,A
6WvkUSbsY93n/ttj5GKp8rgguTXDwxXyFLtDG7hiCQs=,R,L,A
82zlOTzlM12CNRK0O2AZpSLRi6GRcHxk4Wb3b5S7lkM=,R,R,A
z2frMIbCz8jxv7fA8RXdM0zHCBfepFHYpFEBiuiiwYM=,S,S,A
OQnh6HANwNjGDDuns1UAjykyqBppw8XRJVcgzcm2i+Q=,R,R,A
9pmB63kjinU7ze1yU7ArdpdhAgCF5PEbgEcj/DwPGeY=,R,R,A
lpjn09sAxGb6RJLPCHQXqTzBPV2oMwr7fJqQBz29PsI=,R,L,A
34uwgyUeGWfjbCHJA1GdWUwXbmcZoA6IQ1GBJR/nuwk=,N,S,A
zZXivoM81gWv1rAP3QNkicTA33eNAVCmnwRHRNfJF+A=,A,P,A
rk/P2S7AXki5RAAKG5PBce8cSzBybkutOZRdHVX2D9k=,R,R,A
4W5pOqdzfdIHfcPwqML97QlpjVXwcVbP8ukYr0CyX1U=,R,R,A
3OGF38eYnC/cMXLk6Mzre5isngZ0w3khtUp+lDEjNvs=,R,R,A
Oym1Vmf/OTfKcFbHil43wb8GBov+qiXi1lEl5sEH6P4=,R,R,A
dBS9BPKSYY2/b1w0yGFUiYULXenhY0zCUOzgZvVgFRA=,P,S,A
81srITJy35/oDhQET+X4BuSSQuudwa7MhuUk3OIA2K8=,R,R,A
34ML7mSQtGpWTY/lYHcvQ5F0TNC/1Cpb0F2R/7EogGo=,R,R,A
N9extZVLx/UAxnvCAhgY8D1o89rowN1iuXE6L+dvj+A=,R,R,A
qqVojX1ryK2ZF1XIVKZiVSBUFRSpPANLyKNgkX2YGaQ=,S,P,A
h2x78z+w7rnnnc3HWIiC32qa10YnFgMW6EHsqKQOWIk=,L,A,A
ASNoQCDOCxmxHvhHItPJRI5TPSxJW04/ucFk6SW7mu8=,A,S,A
ICan3FD0gQ5/l2/sphfCDLpe64+Nw2opAvqIbKxvrgo=,R,L,A
cS7ZSL/R0vVhqjB7CZ4Vz8DXEUpCNGshrzD/Ju9wCPw=,L,S,A
O7NgVWEVfH/xaTcvmZcFgRN3eczN+iwoFIxK+p1mkkM=,P,A,A
2ig8+1x42NfmRM8j4dzorJSxnVo7blZw4TKD/ptw0hE=,R,R,A
uhGIFsz2kMfuqinOCgWWbixD3Hbv3wm23TwuZD+1Peo=,P,P,A
/sPRv8HRPSRJdSJ5ClF+yvE6XNX+7/af6sN6weyXlso=,R,R,A
MvgkQIBTV065Tln0rmqUmZEILF/Kcrihk1+b7ZaAjZY=,L,S,A
z2frMIbCz8jxv7fA8RXdM1a3o6nvyAKsrBsRe+yY7Vs=,A,A,A
e2kJRiIznumTB4NCkXYx+GPtammixhAJow18BE7bC/U=,R,R,A
qEQ/G1mNATTzxTUUd6FSyvgfaZ3VsRXPBimSFij/CJA=,R,R,A
k48WbiOG0Uu10Zj6XMlLGbtRM/Qs2s0dyzkD8Oxvl+U=,S,A,A
R/6dtpwUS//HqItVxrjf7yAu1R6arNaeXtoJJoN49aU=,R,L,A
8GTUjGkA+5fuaJrQLQIItgWWl3C+WqRKPsjUVQRLtLI=,A,A,A
r2sws59iUefpSft7eSAs1BAqIJcB8b5r1iLT3vc2YY0=,R,R,A
NNaWOxyW4njmoix3M3yfYlqKG61G5Xa3BalX0Hh39uo=,R,R,A
HJUOawQvBHkE+EE+SwYsGFCUKtbgfGRLmCim95fKmss=,L,S,A
5wHpm2ZxXyJ6BflNp9/MS3J+5HhkGXCx4o8MkTSf2AM=,R,R,A
lBQ/H7IrhXrB/y7HyGRHv41PivQWqHUKl9+G370jQmc=,R,R,A
ATNQyNtIGLN24V7Ks5wiYxGC6BRg2crbLpkjotDmUWc=,P,A,A
62rjbhQDmoXSNedWFUJNsoEejbONVFdoUrN4t8xXL/4=,R,R,A
Jvco02CbXEdgw+kpitOTUJ5REG6Act0sCdxDRqSHV7o=,P,S,A
oiyw7ALeynMLDHS0Y4/AD50nxuMbVg4O3EVZ8lLMsQc=,R,R,A
uEFVMb/nWKdF0R0b5sOVFzi3Gt0QgGZ2Dja3886dKF8=,R,R,A
/mj8we91Dwqinz/EsGP5vy01DQpqMwBw3KAtyQOwzlk=,A,S,A
iEkVjHtX+zZrLYGD5xnbVsYk+GmXAWFsZ/YTnCLT3SQ=,R,R,A
nO9jvqxK2EIMHbepzmuGcWY+wMGktpn9rB4Z4MsHxwc=,R,R,A
3HCPaTlaea1B97Wl4Vf/+Aee0UNdrsdhi0abSoRtjAU=,R,R,A
CfHvSEtiNfSai0Cee5tpwE7is0SucLGi5t/vbOu484c=,R,R,A
mdGITbHjxJGhH2YjFjzWHh/ciueSiVGlh1e3vYN9ric=,R,R,A
ujN+5pFFnXKd45GruWXpr8KqnPLftrn/etEElpBFRsw=,R,R,A
oU1+YFzdq8XB7wkBxsE/MvYMVvU6sn0clcRylD2Mmo4=,N,P,A
T9QVf5QVryqXW+ye++Sgm+7W4QyZvV/XB4eFm6BSpww=,A,P,A
aZZ2e8pXrd/2HmsQBnJOf95HZ+JdZp1h+1Xk29zKIPk=,R,R,A
wkp7eDZg1LsNVH/8RT4bbxJ+ZsDMTjms/iDOFXc3JJI=,R,R,A
iz7zA6BGYVTAutz8zGjok5KAiK2NAXNJULQYKneEbNE=,L,S,A
z2frMIbCz8jxv7fA8RXdM8mFbcLpbqB1Bxtpa8MuT18=,S,S,A
8Oa+Sag09B2vlrETLzTxdTwq8TFcybWLmoD5TADYHcw=,R,N,A
R4mG2xnQskDC0E46BxKe+ToynX74rgQKlzVW52zkHfM=,R,R,A
lIqO6SQuCVvbwTQcbwmdfI10fDc2/cpWxN90T/ShUEg=,A,S,A
UfqsJEOR30IqhR/l36KiJ2xAQSpqXt2B6Mkd3R2lP/A=,R,R,A
4B0+gvFhydIoZlDYF1vjrcnRbxZc3H5RsHrC7bUZVRA=,A,A,A
CBleC0xveFxfdPkhXOP5RZw6GnSVKsh35hmsSMnaJZY=,R,R,A
uFaMP8+1RLg2aU9I4XQzk1OI3PUf/MF7lnuOJcWVEBU=,R,L,A
E+vPRkUJWFHbYd0OLjefCfh3eDLrRGaNTaoNQPZH1Xk=,P,S,A
qAi6QlPKJ+t+XSvItxXtPdTRAKuHMKsfEseushcMJoY=,R,R,A
aiI3poTV9IaS4Oue+MWVwXgeLtu0bB+hX8yAP+jV8to=,P,P,A
rwVRu5uXCBMqmQTEXmalQQBWAz38OKg9CSoGbIwhB1M=,R,R,A
0oW8Q1F/k4k/gKbrD42547VVpahhPo3N6BWV6rCuxws=,R,R,A
H57WcVQPYYqqsb9Qgx6yKBizLzZCyr4ueulBFf36UAE=,A,P,A
+q89SJkA/T5Dh8xmz5dQzzPeEtXODG61c3dnEsAZKak=,P,S,A
zJFsC+JdAFY5Py4JnyorUnZj1mbNzj6Sg0pOGY9Fs4g=,P,P,A
NGuk3VzxhtuXnoLaINPQfiTUUyUA6vQlzGIpaCrJb/c=,R,R,A
N4zX2bNm25HfUxBTDBDh6SeOe8pnnD3E+ttH6pObgwk=,S,S,A
DF0eSEukCdBTqYbG82adERSuEmfznCoazdSnFa+jnc8=,R,R,A
c1PLikKCChHEznlZzLLKXQug23KMfvSQ1Z7n9w5+mtE=,R,R,A
aTPJNCyDLtBdxQTFtR5MUtTbxYP6ydpjVYYeh8HcaFo=,R,R,A
i847PrsS3tWkPM6GL312PlNwOOXY+BLtR2g7XIK9xpI=,R,R,A
4Pf+3fsiXJbxLiDOizDoQTKrMgSRQRxXDPdzx0JZyFE=,R,R,A
dMzlqaYF1Tt0rCv8uY7CUrtol92T20ZUw3CCfQd1/0Y=,L,S,A
NrwhtfsJYdrh4Fs2APOxn6J82/fdmp5Z8mNRHwAF9mQ=,R,R,A
OlpQIg7WLD+fNqGn2HAzvDZNZBH9dqgrAlVILs14vaI=,R,R,A
OwZAElAxzugGBCYG9T8iqn3QAR/cPE9gxRE3ZJJ4WgE=,R,R,A
8tehDD1OgBE13AEEg/ZfJwFSvn/sORJ3YjAubCTuptA=,P,A,A
uRxmfu1u510uOmcRfcU3gu+OQvmOQmURQmcnXGmjBiQ=,L,S,A
T4AS9yx5cyKQBg4PZPrKaKl3YYM729mEpwwQNiAoEWU=,S,S,A
xg6i+yN1Gk/+UPK/Jt1ZuwQ3Q5hblxlGwxhDEM++WXE=,R,R,A
MxwdMplfyfsjcE8XPI0YKGGr4AtMhPYs5RoH6IquHYU=,L,S,A
MrXeMOrzuTba2+JLBl00HQgMcNtYTWFSWI2Fb9Qm4xo=,P,S,A
05U+5qNw8c451IxWfE+07DjM1tfoMzGbpysJjhVX8lg=,R,R,A
oDUVfxcrkvdUidrZEW/sH+4fmo40JlB3GHqujD6Egkc=,R,L,A
5h0C+WnkA/Gs6Bl7fW+iGwhEvNafZT2daghfQIBHAac=,S,S,A
V2cepa4oJM0YVn9mgOSvsC8plNQW0/XxD4XILSiVQII=,A,S,A
E0Q1ehQ/lhP/kNvQ0au4nAr0i5BB2b1d1V49Q5/V/N4=,A,A,A
oABHRnCRUvgFVnCYRjXW/UbN0kOz4r/AcfKiCiDGlLc=,A,A,A
c/+50Cwz27hklcwXwMlvp4TAhMANxJ0H+/w3iNcvwqs=,S,L,A
wCmUfTWM6ZtgK8Ojxksw4DtqU0JUoaSO/0nYOHQGzao=,R,R,A
uSzOw0oZeRlnIjkSuCujMyao3YlfSKcWSzVFdEbf1ak=,R,R,A
/fq5+eqka2dxEwGHiPybKFzxYbQvSKT94e8LnqFFroY=,R,R,A
MYEodwgktE6P7YUen3j1ZAlZ8qgrp0VVYDqCekie2XM=,R,R,A
rrnVc4uOZ9+o/JNLw7yrq0aHF5jdyj1BahH+flqY0XU=,R,L,A
H57WcVQPYYqqsb9Qgx6yKCZj0eyHTEF0O7QOxSCExo0=,P,S,A
F53mpuHbk3f/r4t8aqTgraYUcHghFYeLSLciW3moa/0=,S,S,A
9DDaBW8wHN2e7h/t17ZTtx541lTujkl8sv0VzY9Oar4=,L,S,A
oqFPimE63Gw9dZ5KzlLRADMNWncoyTiTqjbS/YdAmAA=,R,L,A
PJH3fan9pR6HC4qccr0gP2tc60CbcjpFX4FeWa6pEdY=,L,P,A
maox/G20SbZyu5g3JB4TYbrN3IcpHmor++kzcnnFCoA=,L,P,A
v87wL3dPAaxyTyrf7fnvOysQ2K/Cm4uV5K4jb33MH08=,R,R,A
sHmLNnt7KDAvaf86G+fjwnNPMmdpund3SYv7eu9EwVc=,R,R,A
TM8F6PIhdvATHFEc1GjOuNAsfkY4DGmwPVaZQwCWnGY=,R,R,A
m/pq1ftuOLUTDgwp0OCz2LrvTARLi1/ZjpPwbRxZDZM=,L,S,A
X45FkfvrqfPWJhhU580/EHPeDI8lqbPG0En8hcUb3Qg=,S,S,A
L/2k1LRIBeFOwBR6RJ/3lDYSkrrph9DS/n5qAyQHWjQ=,P,A,A
Z3TCw7M7Le+9eRQ6Pz83s1+dv2mgQdhA37ssa+D0FgI=,P,S,A
EuNiRTpb1RIfPI8F+gAkOYoYUuR83AXefe9DJYNFlco=,A,S,A
+V/2R43xZWiEQslJk144G/GGjZs5TQ+wVQ4+rNjgBt8=,P,P,A
wkp7eDZg1LsNVH/8RT4bbyqXwo6959ADbIChBli7sQM=,P,P,A
EdN8irg288O9cJrDaXwJCHZ0TqRi4/CPyCwFP30jWcs=,N,S,A
hHwfh7jRiKAhVL1yIBAc5qlqLbTLaphTSul4OHcvmjQ=,L,S,A
vsaqylHL7fg7VAwYjt8igSDeaxI5FBW8Dgl6yTFPRtY=,R,R,A
DRuIuCWTPA78wYjYKp1nNZAroH/lOuyl8hCBk9mF9aQ=,R,R,A
kjJo1OqLDx0CDn9MSTX7BS5xIzz0hz+Hgp9hpl4uaKk=,A,A,A
RmlMuHJrLfB1FtBF+077RUqKSW2EOQr0Jg7/YVU56oQ=,P,P,A
fdkQ4/Tz8lSItwJhuT3QEhmC7ADR0D8d6dAwhfg1X1M=,R,R,A
AzoAZWb7Imum7wOeNsQ+K8LOqK50cIXf+q831wddKMQ=,P,P,A
SpVmo0MWnDqLQgWlvJ+Pe0ZyoVEETgePIpvCHFrfpr0=,R,R,A
DWf1vU1W0K8EJcwntkXaHs4UAHAPlLlVXzoNkXKuUOg=,R,R,A
nisNuymLvaT/WINQImH6f8VZprd2Bk0DqYYYd0lm6qw=,S,S,A
ngo6lOUv5Bx8J6J/uFiYK5IdOSOSo+p5c3z8cBcRVso=,R,L,A
